418,0
300,6
421,0
423,0
333,6
341,6
427,0
428,0
429,0
332,8
394,0
430,0
432,6
433,0
434,2
435,0
436,4
437,0
438,4
439,0
441,6
442,0
443,6
440,0
444,0
445,8
446,0
365,6
448,4
449,0
431,6
450,0
451,5
452,0
453,6
454,6
455,0
456,6
457,0
416,0
458,4
459,6
460,0
464,4
465,0
466,6
467,0
468,0
463,0
469,0
462,6
470,0
471,0
472,0
473,0
369,6
425,0
417,0
475,6
476,0
197,6
477,0
478,0
424,0
479,0
376,6
373,6
420,6
480,0
398,4
481,1
482,6
483,6
484,0
485,0
486,7
487,6
488,0
489,0
490,0
492,0
493,0
494,0
447,0
495,0
496,6
497,6
499,0
500,2
501,0
502,0
491,0
503,0
504,2
505,0
506,0
498,4
507,6
331,6
508,6
509,10
510,10
511,0
512,10
513,10
514,0
515,0
516,0
517,0
422,6
518,0
337,6
519,6
520,0
381,6
521,0
362,6
522,0
523,0
524,2
364,6
413,6
525,6
361,5
526,0
527,2
529,6
530,0
531,0
532,0
533,0
534,0
535,0
536,11
537,0
538,0
539,0
540,0
541,0
419,12
542,0
335,6
543,0
544,0
545,2
546,0
547,0
548,0
549,4
426,6
550,0
552,4
553,6
554,0
555,0
556,1
557,0
558,6
559,0
560,6
561,0
562,0
563,12
564,12
565,0
566,0
551,0
567,0
569,0
570,12
571,12
572,4
573,12
575,6
474,6
577,0
578,0
528,4
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
589,0
590,6
592,0
579,0
343,6
594,0
595,0
596,0
597,6
588,0
598,12
599,12
600,0
601,0
602,0
603,0
604,12
591,0
605,0
606,0
607,0
608,0
609,12
610,0
611,0
612,0
613,0
614,12
615,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
616,0
593,0
624,7
625,1
626,3
628,0
629,0
630,0
631,0
627,4
632,0
633,0
634,0
635,0
636,0
637,0
638,6
639,0
344,6
642,0
643,0
644,4
647,0
648,0
649,12
650,0
651,0
652,6
653,0
654,0
655,12
656,0
658,0
660,4
661,0
662,0
663,0
664,0
574,12
659,0
665,0
666,0
667,0
668,0
670,0
671,0
672,0
674,0
675,6
676,0
677,0
678,4
679,4
680,0
681,0
682,0
669,12
684,0
685,0
686,2
687,0
688,0
689,0
690,0
691,0
692,4
693,0
694,4
695,13
696,13
683,12
646,12
698,3
697,0
699,0
700,0
701,0
702,0
703,0
641,12
705,0
706,0
708,5
707,12
704,0
709,0
710,3
711,0
712,0
714,0
717,4
718,0
719,6
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
640,7
728,0
730,0
729,0
715,12
731,0
732,0
733,0
734,6
735,0
736,0
737,6
738,0
673,12
716,12
739,6
740,12
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
576,6
752,0
753,0
754,4
755,6
756,6
757,0
758,0
759,0
761,12
763,0
657,12
764,2
765,0
766,0
767,0
768,6
769,0
770,0
772,2
773,0
774,2
775,4
776,0
777,0
760,3
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,4
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,11
802,0
803,0
804,3
805,0
806,12
808,2
762,12
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,12
817,2
818,0
819,6
820,0
821,0
823,0
9,0
824,0
826,0
827,0
828,2
829,0
830,0
831,0
833,0
834,3
835,3
836,4
837,0
838,4
839,6
840,0
832,0
841,0
842,0
843,0
844,4
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,2
857,0
858,2
859,0
860,0
861,0
862,0
863,0
864,2
771,0
865,0
866,0
867,0
868,0
869,0
870,2
871,2
872,0
873,0
874,6
875,0
876,0
877,0
878,0
879,0
880,0
883,13
882,0
884,0
886,0
887,0
888,0
890,0
891,6
892,7
893,0
822,0
894,0
895,0
896,3
897,0
898,0
899,0
900,4
901,0
902,0
903,0
904,0
906,0
907,0
908,0
910,0
911,0
912,0
913,0
909,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,4
933,0
934,0
936,6
937,0
885,0
938,0
923,0
939,0
940,4
942,4
943,3
944,3
946,0
947,11
889,3
941,0
948,0
949,0
950,4
951,6
952,0
954,0
932,0
955,0
956,0
957,0
959,0
960,0
961,0
963,5
964,0
966,3
967,0
968,0
935,0
965,0
969,11
825,0
970,0
971,0
972,0
973,4
974,0
975,0
976,4
977,0
953,0
978,0
979,0
980,0
981,4
982,4
983,4
984,0
985,0
986,0
987,0
988,4
989,6
990,0
991,0
993,12
994,0
995,4
905,0
996,6
997,4
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
998,0
1006,0
1007,0
1008,3
1009,0
1010,0
1011,0
1012,0
1013,0
1015,0
1016,0
1017,0
807,0
1018,7
1019,3
1020,3
1021,0
1022,3
1023,0
1024,0
1025,3
1026,0
1027,0
1028,0
1029,4
1030,4
1031,12
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1005,0
1040,0
1041,0
1042,0
962,0
1044,0
1045,3
1046,6
1047,0
1048,0
1049,0
1050,0
1051,0
1052,5
1053,0
1054,0
1055,3
1056,3
1057,0
1014,0
1043,0
1058,0
1059,3
1060,0
1061,0
1062,4
1063,0
958,0
1065,0
1066,0
992,0
1068,0
1069,4
1070,0
1071,4
1073,0
1074,0
1075,3
1076,3
1077,11
1078,14
1079,14
1080,14
1081,14
1082,14
1083,14
1084,3
1085,14
1086,14
1087,14
1088,14
1089,14
1072,2
1090,4
1091,0
1092,0
1093,0
1094,0
1095,0
1096,3
1097,3
1100,0
1098,2
881,0
1099,0
1101,0
1102,6
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
461,6
1109,0
1110,6
1111,2
1112,4
1113,0
1114,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,4
1122,0
1123,2
1124,4
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1132,0
1133,3
1134,0
1136,4
1137,4
1138,0
1139,3
1140,3
1141,3
1142,3
1143,3
1144,3
1145,3
1146,12
1147,0
1135,0
1148,6
1149,0
1150,0
1151,0
1152,0
1067,4
1153,4
945,4
1154,2
1155,0
1156,4
1157,0
1158,12
1159,7
1160,7
1161,0
1162,0
1163,0
1164,0
1165,7
1166,0
1167,0
1168,0
1170,0
1171,3
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,4
1179,4
1180,3
1181,0
1182,0
1169,12
1184,0
1185,11
1186,15
1187,15
1188,15
1189,0
1190,6
1191,2
1192,0
1193,0
1194,0
1195,0
1196,6
1197,6
1183,0
1199,0
1200,0
1201,0
1202,2
1204,0
1205,0
1206,0
1207,0
1208,0
1209,6
1210,0
1211,6
1212,0
1213,12
1214,0
1215,0
1216,2
1217,4
1218,2
1219,2
1220,2
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,4
1198,6
1229,6
1230,6
1231,0
1232,0
1233,0
1234,0
1235,4
1237,4
1238,4
1239,0
1240,0
1241,6
1242,6
1243,0
1244,0
1245,0
1246,0
1247,16
1248,0
1249,0
1250,6
1252,0
1251,16
1253,0
1236,12
1254,0
1255,0
1256,0
1257,0
1258,1
1259,4
1260,0
1261,0
1262,6
1263,0
1264,0
1265,0
1266,0
1269,0
1270,0
1271,9
1272,7
1273,7
1064,0
1274,0
1268,0
1275,0
1276,0
1277,6
1278,0
1279,0
1280,7
1281,4
1282,0
1283,0
1284,16
713,0
1285,0
1287,0
1131,11
1288,4
1289,2
1290,0
1291,6
1267,0
1292,0
1293,6
1294,4
1295,4
1296,0
1297,0
1298,0
1299,0
1300,4
1301,0
1302,0
1304,0
1305,4
1306,12
1307,5
1308,0
1309,0
1310,0
1311,0
1312,4
1286,0
1303,0
1313,5
1314,4
1315,0
1316,0
1317,0
1318,1
1319,0
1320,0
1321,0
1322,0
1323,0
1324,12
1325,0
1326,0
1328,0
1329,0
1327,0
1330,0
1331,2
1332,0
1333,0
1115,0
1335,0
1336,4
1337,4
1334,0
1338,0
1340,3
1341,4
1342,0
1343,0
1344,4
1345,0
1346,0
1347,0
1348,0
1349,4
1350,4
1351,0
1352,2
1353,0
1354,4
1355,4
1356,4
1357,0
1358,0
1359,0
1360,0
1361,4
1362,4
1363,9
1364,0
1365,4
1366,0
1367,0
1368,0
1369,0
1370,0
1371,12
1372,0
1373,0
1374,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,4
1383,0
1384,0
1385,0
1387,0
1388,0
1390,0
1391,0
1393,0
1392,0
1394,0
1395,6
1397,0
1399,0
1396,0
1389,0
1400,0
1401,0
1402,0
1403,1
1375,0
1404,0
1405,4
1406,0
1407,4
1408,0
1409,4
1410,4
1411,0
1412,0
1413,0
1414,4
1415,0
1376,0
1416,0
1417,4
1418,0
1419,0
1420,4
1421,2
1422,0
1423,0
1424,0
1425,4
1426,4
1427,4
1428,0
1429,0
1430,0
1431,0
1432,4
1433,4
1434,4
1435,0
1436,0
1439,0
1440,4
1441,4
1442,4
1438,0
1203,4
1444,0
1445,4
1443,0
1446,4
1447,7
1386,0
1448,0
1449,0
1450,4
1451,0
1452,4
1453,0
1454,4
1455,0
1456,0
1457,0
1458,0
1459,4
1460,4
1461,12
1462,4
1464,0
1465,4
1466,0
1467,0
1468,0
1470,0
1471,7
1472,0
1473,0
1474,4
1475,0
1476,0
1477,0
1463,0
1478,2
1479,0
1480,6
1481,4
1482,0
1483,4
1484,4
1486,0
1488,0
1489,0
1490,0
1491,7
1493,7
1494,0
1437,4
1492,4
1495,0
1496,2
1497,4
1498,4
1500,0
1487,0
1501,6
1502,0
1503,4
1505,4
1499,0
1506,4
1507,0
1508,0
1509,0
1510,0
1504,4
1511,2
1513,0
1514,0
1512,2
1469,0
1517,0
1518,0
1519,2
1520,0
1521,0
1522,0
1523,4
1524,0
1525,0
1526,0
1516,0
1527,0
1528,2
1529,0
1530,0
1531,7
1532,0
1533,4
1534,4
1535,7
1536,0
1537,0
1538,0
1539,0
1540,4
1541,0
1542,0
1543,0
1544,7
1545,4
1546,0
1547,4
1548,0
1549,4
1550,4
1551,0
1552,4
1553,0
1554,0
1555,0
1556,0
1557,4
1558,4
1559,12
1560,4
1561,4
1562,0
1564,0
1568,0
1569,0
1570,0
1571,0
1567,2
1572,0
1573,4
1575,0
1566,0
1577,0
1578,0
1579,4
1580,0
1574,0
1581,4
1582,0
1583,0
1584,0
1576,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,4
1593,0
1594,4
1596,0
1597,0
1598,0
1599,0
1600,0
1601,4
1595,0
1602,4
1603,0
1604,2
1606,0
1605,0
1608,0
1609,0
1610,0
1611,4
1613,4
1607,0
1614,0
1615,4
1616,1
1617,4
1515,0
1591,0
1618,0
1619,0
1620,0
1621,0
1622,4
1623,0
1624,0
1592,4
1625,0
1626,0
1627,4
1628,0
1629,9
1631,0
1632,0
1633,9
1634,0
1635,4
1636,0
1637,0
1639,7
1640,4
1641,0
1642,4
1643,0
1565,0
1644,4
1645,7
1646,0
1647,0
1648,5
1651,8
1653,4
1654,4
1655,4
1659,0
1660,0
1661,9
1612,7
1662,0
1663,0
1630,4
1664,9
1665,0
1666,9
1668,4
1669,4
1670,0
1671,4
1672,0
1657,0
1649,4
1673,4
1667,0
1674,0
1675,0
1676,0
1677,0
1678,4
1679,0
1658,0
1681,0
1682,0
1683,0
1684,11
1685,11
1686,0
1687,0
1688,0
1689,1
1690,2
1691,4
1692,4
1650,4
1693,0
1694,4
1696,9
1697,2
1698,0
1699,4
1700,0
1701,0
1702,0
1703,4
1704,0
1706,0
1707,0
1708,0
1709,4
1710,0
1705,4
1712,4
1713,0
1714,0
1715,0
1716,0
1718,0
1721,0
1717,4
1723,4
1724,4
1725,2
1726,2
1727,0
1728,2
1729,4
1732,4
1733,2
1734,4
1735,2
1736,0
1737,4
1738,0
1739,0
1740,0
1731,0
1741,4
1742,0
1720,4
1743,8
1711,4
1747,0
1748,4
1746,0
1749,0
1750,7
1751,0
1752,0
1754,0
1744,0
1756,0
1757,0
1758,0
1759,0
1695,0
1760,4
1745,4
1761,4
1762,0
1763,0
1755,4
1765,0
1766,0
1767,5
1768,4
1770,0
1771,0
1769,2
1772,0
1773,0
1775,7
1776,0
1777,9
1778,0
1730,0
1722,0
1780,0
1764,0
1779,0
1782,0
1784,0
1785,4
1786,4
1787,0
1789,0
1788,0
1790,0
1792,0
1791,0
1794,5
1796,4
1797,0
1798,6
1799,0
1800,9
1801,0
1802,0
1803,0
1795,4
1804,0
1680,0
1805,0
1806,0
1807,0
1808,0
1809,0
1753,0
1811,0
1812,4
1813,0
1814,4
1816,0
1817,0
1818,0
1819,0
1821,4
1822,0
1820,0
1774,4
1823,8
1824,0
1825,0
1826,6
1827,0
1828,11
1829,0
1830,0
1793,0
1831,4
1832,0
1833,0
1834,4
1835,4
1836,4
1837,0
1838,5
1810,1
1839,11
1840,11
1841,0
1842,0
1843,4
1844,4
1845,2
1846,2
1847,2
1719,2
1656,0
1848,1
1849,1
1850,5
1851,8
1852,0
1853,0
1854,0
1855,0
1856,0
1857,4
1858,0
1859,9
1860,0
1861,0
1862,0
1863,3
1864,2
1865,0
1867,0
1866,0
1868,11
1869,4
1870,0
1871,0
1873,0
1874,0
1875,2
1876,0
1872,0
1877,1
1878,2
1879,4
1880,0
1881,0
1882,0
1883,0
1884,4
1885,0
1886,0
1887,0
1888,0
1889,0
1891,0
1892,0
1894,8
1895,0
1896,0
1897,4
1898,4
1899,0
1900,8
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,4
1908,0
1909,0
1910,0
1911,0
1913,2
1914,0
1915,9
1916,9
1917,0
1918,4
1919,7
1920,0
1921,9
1922,0
1923,0
1924,0
1925,0
1926,4
1927,0
1912,0
1928,4
1929,0
1931,6
1890,0
1930,5
1932,11
1933,8
1934,0
1935,0
1936,9
1937,0
1940,4
1941,0
1942,0
1893,4
1943,0
1944,9
1945,0
1946,9
1947,2
1949,8
1950,1
1951,0
1952,1
1953,8
1955,0
1956,0
1957,8
1958,4
1959,4
1960,4
1961,0
1962,2
1938,7
1963,0
1964,0
1965,0
1966,0
1967,2
1968,0
1969,0
1783,0
1970,4
1971,2
1972,0
1973,4
1974,4
1976,2
1977,4
1978,4
1979,0
1981,0
1982,0
1983,4
1984,0
1985,3
1980,4
1986,0
1987,4
1988,1
1989,0
1990,0
1991,1
1992,0
1993,11
1994,4
1995,11
3598,7
1997,0
1998,7
1999,0
2000,11
2001,0
2002,0
2004,2
2005,4
1815,1
2006,0
2007,4
2008,0
1948,2
2010,0
2011,4
2012,7
2013,2
2015,0
2009,0
2017,1
2018,2
2020,0
2014,0
2021,4
2022,0
2023,0
2016,0
2024,0
2025,4
2026,8
2027,4
2029,4
2031,0
2030,0
2032,0
2033,0
2034,0
2028,9
2035,0
2036,0
2037,0
2038,0
2039,4
2040,2
2041,0
2042,2
2044,7
2045,5
2046,0
2047,2
2049,9
2051,0
2052,9
2053,2
2055,1
2056,2
2057,9
2058,9
2059,9
1939,0
2060,0
2061,1
2062,4
2063,9
2064,2
2065,4
2066,9
2067,1
2068,0
2054,2
2069,2
2070,4
2071,9
2072,2
2073,2
2074,4
2043,4
2078,0
2079,7
2077,1
2080,4
2081,9
2082,4
2084,0
2085,12
2086,12
2087,0
2088,12
2090,0
2091,0
2089,12
2092,0
2093,12
2094,4
2095,0
2096,0
2097,0
2099,0
2100,9
1485,0
2101,4
2102,0
2103,0
2104,12
2105,9
2106,7
2107,0
2108,0
2076,9
2109,4
2111,0
2112,9
2113,2
2114,1
2115,1
2116,1
2117,4
2118,4
2119,12
2110,7
2120,1
2121,0
2122,4
2123,0
2124,0
2126,11
2127,2
2129,0
2125,5
2130,3
2132,1
2133,0
2134,4
2135,0
2136,0
2137,0
2138,0
2139,4
2140,0
2142,0
2143,0
2144,0
2128,3
2141,4
2145,0
2146,0
2147,2
2148,1
2131,7
2149,9
2150,11
2151,0
2152,4
2153,9
2155,0
2156,1
2157,1
2154,2
2158,0
2159,8
2160,11
2161,9
2162,1
2163,0
2164,11
2166,1
2167,11
2168,1
2169,4
2170,4
2171,1
2172,4
2173,0
2165,9
2174,0
2175,7
2177,4
2178,9
2179,4
2180,2
2181,9
2182,12
2176,0
2184,0
2185,0
2186,5
2187,2
2188,2
2189,1
2190,4
2191,4
2192,2
2194,2
2195,7
2196,0
2197,0
2199,0
2200,0
2201,0
2202,4
2203,5
2204,5
2205,0
2206,0
2207,0
2208,11
2209,0
2210,4
2211,11
2212,0
2213,8
2214,0
2215,4
2216,9
2217,2
2218,9
2219,0
2220,9
2221,0
2193,0
2222,4
2223,12
2224,4
2225,0
2226,12
2227,1
2228,0
2229,0
2230,11
2231,0
2233,2
2232,4
2234,0
2235,8
2236,1
2237,4
2239,0
2240,4
2241,4
2238,9
2243,0
2244,11
2245,4
2246,4
2247,4
2248,4
2250,9
2251,4
2253,9
2254,0
2255,0
2256,0
2257,0
2258,2
2259,8
2260,0
2252,4
2261,0
2083,1
2263,0
2264,4
2048,7
2265,0
2266,9
2098,7
2267,9
2268,11
2269,0
2270,0
2271,5
2272,9
2274,0
2277,9
2278,9
2279,0
2280,0
2281,2
2282,2
2283,0
2284,8
2286,8
2287,0
2198,0
2288,1
2289,4
2290,5
2292,9
2293,0
2295,9
2297,0
2298,1
2299,4
2300,1
2301,0
2302,4
2296,9
2275,9
2285,9
2304,8
2305,4
2306,0
2276,5
2307,8
2308,4
2303,5
2309,2
2310,9
2311,0
2312,0
2313,4
2314,4
2316,7
2317,7
2318,0
2319,0
2320,4
2321,0
2322,1
2323,0
2324,2
2325,9
2326,4
2327,0
2330,0
2331,0
2332,8
2333,0
2334,7
2335,4
2336,2
2337,1
2338,0
2339,0
2340,4
2341,0
2342,0
2343,8
2344,0
2345,0
2348,9
2349,0
2352,4
2262,7
2346,4
2353,4
2356,4
2357,8
2358,9
2360,0
2363,8
2364,0
2365,11
2366,4
2368,0
2328,0
2359,0
2369,1
2371,1
2372,4
2373,2
2374,9
2367,8
2375,2
2377,4
2242,9
2379,1
2378,8
2380,1
2381,11
2382,0
2383,4
2384,4
2249,0
2385,2
2386,2
2387,8
2389,0
2390,4
2370,0
2391,7
2392,5
2393,9
2394,0
2395,1
2362,0
2315,9
2397,0
2398,7
2399,0
2400,0
2401,11
2350,9
2404,7
2406,8
2407,9
2408,4
2411,0
2405,9
2412,9
2414,0
2417,0
2291,0
2419,8
2420,8
2421,0
2422,5
2351,1
2423,8
2424,1
2425,9
2416,8
2426,0
2427,4
2428,4
2429,4
2403,4
2430,4
2354,0
2432,4
2433,9
2434,8
2415,1
2435,1
2436,0
2437,7
2438,9
2410,9
2439,9
2440,1
2441,9
2443,0
2444,0
2445,4
2409,7
2446,9
2447,7
2449,9
2450,4
2451,0
2452,0
2453,1
2454,9
2455,2
2458,7
2459,5
2460,0
2461,7
2462,9
2448,4
2463,7
2456,0
2464,1
2418,0
2466,9
2468,1
2469,9
2470,1
2471,9
2473,0
2472,7
2474,4
2475,4
2476,4
2477,0
2478,0
2442,5
2479,9
2481,4
2482,4
2485,8
2486,2
2484,0
2487,7
2488,9
2483,4
2480,8
2489,4
2490,4
2491,0
2492,9
2493,1
2273,1
2495,8
2496,1
2494,5
2497,0
2499,0
2498,5
2500,0
2501,1
2502,5
2503,2
2504,9
2505,9
2506,4
2507,11
2508,1
2509,4
2510,2
2511,8
2512,0
2513,4
2514,9
2515,4
2516,1
2517,9
2518,1
2519,9
2520,4
2347,4
2522,1
2523,2
2521,11
2524,2
2525,0
2527,4
2528,4
1954,1
2529,2
2531,8
2532,8
2533,0
2534,9
2535,3
2536,1
2537,0
2355,0
2538,8
2539,1
2540,1
2541,1
2542,1
2543,1
2544,1
2545,1
2546,4
2547,4
2548,1
2549,1
2550,1
2551,4
2552,7
2553,5
2555,0
2556,3
2557,0
2558,9
2559,1
2561,0
2562,0
2563,0
2565,4
2566,1
2567,1
2568,1
2569,1
2570,1
2571,1
2572,1
2573,1
2574,1
2575,4
2576,9
2577,4
2578,11
2579,4
2564,3
2580,2
2581,1
2582,0
2584,9
2376,0
2585,1
2586,0
2587,0
2588,9
2589,4
2590,1
2591,2
2592,1
2594,7
2595,4
2596,4
2597,1
2598,1
2600,7
2601,1
2602,1
2603,1
2604,1
2605,1
2606,1
2530,4
2608,0
2610,9
2611,2
2612,9
2613,4
2614,12
2615,0
2616,4
2617,1
2619,9
2620,0
2621,1
2622,1
2623,1
2624,8
2625,7
2626,7
2627,0
2628,1
2629,1
2630,1
2631,1
2633,1
2632,1
2634,1
2635,8
2593,0
2636,1
2637,8
2638,1
2639,1
2640,1
2641,8
2388,5
2329,9
2642,7
2643,7
2644,9
2645,8
2646,8
2647,8
2648,1
2649,9
2651,1
2653,4
2655,4
2657,1
2658,1
2659,1
2660,1
2661,2
2662,4
2663,9
2396,7
2664,8
2665,2
2666,1
2667,5
2668,1
2669,1
2670,1
2671,1
2672,1
2673,1
2674,1
2675,1
2677,1
2676,1
2678,1
2681,8
2680,0
2682,0
2683,0
2684,0
2685,0
2686,8
2687,4
2607,0
2689,1
2690,0
1781,4
2693,8
2694,1
2695,1
2696,0
2697,1
2698,1
2699,1
2701,1
2702,1
2700,1
2703,1
2704,1
2705,1
2706,1
2707,1
2708,1
2709,1
2710,0
2711,0
2713,9
2715,4
2716,0
2712,1
2717,1
2718,1
2719,9
2720,1
2721,1
2722,0
2723,7
2726,9
2599,4
2727,9
2729,9
2728,9
2731,8
2714,0
2732,0
2734,8
2735,1
2736,1
2737,1
2738,1
2739,9
2740,7
2654,9
2741,1
2742,7
2743,5
2744,1
2745,1
2746,1
2747,1
2748,4
2749,1
2750,9
2752,1
2753,9
2725,9
2754,7
2755,7
2756,8
2757,1
2758,9
2760,1
2762,9
2763,9
2765,1
2766,1
2724,0
2768,9
2761,0
2769,9
2770,4
2771,8
2691,1
2751,9
2772,4
2773,4
2774,8
2776,9
2777,7
2779,8
2733,0
2780,9
2781,8
2782,8
2783,8
2775,4
2786,4
2787,9
2788,12
2789,8
2784,0
2790,8
2791,4
2778,0
2792,8
2793,0
2795,9
2679,9
2797,4
2798,0
2799,9
2800,9
2801,5
2802,9
2803,9
2618,2
2804,8
645,12
2805,7
2796,7
2609,9
2806,8
2807,7
2808,8
2809,9
2810,9
2811,9
2812,9
2813,1
2814,1
2815,9
2816,0
2817,4
2819,7
2820,4
2818,8
2823,8
2730,8
2824,8
2825,8
2827,8
2822,2
2828,8
2785,4
2829,9
2821,9
2832,8
2833,7
2830,4
2834,4
2836,0
2838,4
2839,1
2840,1
2843,9
2841,0
2844,5
2826,8
2846,9
2794,9
2831,9
2848,9
2849,9
2845,5
2850,5
2851,8
2852,8
2853,8
2835,7
2856,9
2855,9
2857,8
2858,8
2859,4
2860,7
2862,8
2854,8
2863,9
2864,5
2865,9
2866,9
2868,9
2869,8
2767,7
2870,7
2867,8
2871,8
2872,7
2873,8
2688,9
2861,0
2874,8
2875,8
2877,0
2878,8
2879,9
2880,9
2882,9
2881,7
2883,9
2884,9
2885,4
2886,9
2837,7
2876,7
2887,9
2888,0
2889,8
2891,9
2892,0
2893,9
2894,7
2895,8
2896,9
2898,9
2900,0
2901,5
2897,7
2904,4
2903,8
2905,8
2906,7
2908,5
2909,4
2910,8
2911,9
2912,8
2914,8
2915,8
2916,8
2917,9
2918,9
2920,0
2921,0
2923,9
2919,7
2922,7
2924,1
2925,9
2926,7
2927,4
2928,9
2930,8
2847,8
2932,0
2933,8
2935,4
2936,9
2937,9
2938,7
2939,0
2940,9
2941,9
2942,7
2943,0
2944,7
2945,0
2946,7
2947,4
2948,0
2656,8
2953,4
2931,8
2955,0
2956,9
2959,8
2961,0
2962,1
2963,9
2960,9
2964,8
2965,1
2968,7
2970,1
1975,1
2971,4
2972,4
2974,0
2899,4
2975,8
2976,9
2977,7
2978,0
2980,9
2934,1
2982,4
2929,9
2983,4
2984,5
2981,9
2985,4
2986,4
2973,7
2988,9
2989,4
2990,4
2991,8
2992,9
2993,9
2994,7
2952,8
2995,0
2997,8
2998,0
2999,9
3000,7
2987,7
3001,1
2996,0
3002,9
3005,7
3003,7
3008,7
3009,4
3010,8
3011,8
2950,5
3012,5
3013,7
3006,7
3015,8
3016,8
3017,8
3018,8
3019,4
3020,7
3021,4
2183,4
3022,1
3023,7
3025,0
3026,2
3027,9
3028,4
3029,2
3030,8
3031,8
3033,8
2402,9
3034,9
2969,7
3035,8
3036,9
3037,8
3038,8
3041,8
3040,7
3045,7
3046,7
3044,5
3048,7
3049,1
3050,7
3051,4
3052,4
3053,4
3054,9
3055,9
3058,4
3059,7
2949,8
3060,8
3063,7
3064,4
3065,8
3066,1
3067,4
3068,4
3070,8
3069,8
3073,0
3075,8
3076,7
3071,5
3077,8
3078,7
3080,7
3081,8
3082,8
3083,8
3084,8
